 # kx  ky  kz  weight_on_fermi
    0.483333    0.288675    0.000000    0.93566289
    0.483333    0.298298    0.000000    1.57730394
    0.483333    0.307920    0.000000    3.10857026
    0.483333    0.317543    0.000000    6.57548639
    0.483333    0.327165    0.000000   11.30256832
    0.483333    0.336788    0.000000   11.86138980
    0.483333    0.346410    0.000000    7.40999731
    0.483333    0.356033    0.000000    3.19028410
    0.483333    0.365655    0.000000    1.34438829
    0.483333    0.375278    0.000000    0.53802308
    0.483333    0.384900    0.000000    0.84970517
    0.483333    0.394523    0.000000    2.08137511
    0.483333    0.404145    0.000000    4.52606248
    0.483333    0.413768    0.000000    8.22248171
    0.483333    0.423390    0.000000   11.63127433
    0.483333    0.433013    0.000000   12.29110749
    0.483333    0.442635    0.000000   10.01083300
    0.483333    0.452258    0.000000    6.71190506
    0.483333    0.461880    0.000000    4.10721949
    0.483333    0.471503    0.000000    2.34194334
    0.483333    0.481125    0.000000    1.40931755
    0.483333    0.490748    0.000000    0.83345057
    0.483333    0.500370    0.000000    0.51232688
    0.483333    0.509993    0.000000    0.00000000
    0.483333    0.519615    0.000000    0.00000000
    0.483333    0.529238    0.000000    0.00000000
    0.483333    0.538860    0.000000    0.00000000
    0.483333    0.548483    0.000000    0.00000000
    0.483333    0.558105    0.000000    0.00000000
    0.483333    0.567728    0.000000    0.00000000
    0.483333    0.577350    0.000000    0.00000000
    0.483333    0.586973    0.000000    0.00000000
    0.483333    0.596595    0.000000    0.00000000
    0.483333    0.606218    0.000000    0.00000000
    0.483333    0.615840    0.000000    0.00000000
    0.483333    0.625463    0.000000    0.00000000
    0.483333    0.635085    0.000000    0.00000000
    0.483333    0.644708    0.000000    0.00000000
    0.483333    0.654330    0.000000    0.51232688
    0.483333    0.663953    0.000000    0.83345057
    0.483333    0.673575    0.000000    1.40931755
    0.483333    0.683198    0.000000    2.34194334
    0.483333    0.692820    0.000000    4.10721949
    0.483333    0.702443    0.000000    6.71190506
    0.483333    0.712065    0.000000   10.01083300
    0.483333    0.721688    0.000000   12.29110749
    0.483333    0.731310    0.000000   11.63127433
    0.483333    0.740933    0.000000    8.22248171
    0.483333    0.750555    0.000000    4.52606248
    0.483333    0.760178    0.000000    2.08137511
    0.483333    0.769800    0.000000    0.84970517
    0.483333    0.779423    0.000000    0.53802308
    0.483333    0.789045    0.000000    1.34438829
    0.483333    0.798668    0.000000    3.19028410
    0.483333    0.808290    0.000000    7.40999731
    0.483333    0.817913    0.000000   11.86138980
    0.483333    0.827535    0.000000   11.30256832
    0.483333    0.837158    0.000000    6.57548639
    0.483333    0.846780    0.000000    3.10857026
    0.483333    0.856403    0.000000    1.57730394
    0.483333    0.866025    0.000000    0.93566289
    0.483333    0.875648    0.000000    0.73488413
    0.483333    0.885270    0.000000    0.77138181
    0.483333    0.894893    0.000000    1.02993044
    0.483333    0.904515    0.000000    1.73129489
    0.483333    0.914138    0.000000    3.24574335
    0.483333    0.923760    0.000000    6.13014596
    0.483333    0.933383    0.000000    9.87593619
    0.483333    0.943005    0.000000   12.43894953
    0.483333    0.952628    0.000000   11.40567595
    0.483333    0.962250    0.000000    8.12631006
    0.483333    0.971873    0.000000    5.20979532
    0.483333    0.981495    0.000000    3.33041987
    0.483333    0.991118    0.000000    2.13908824
    0.483333    1.000740    0.000000    1.90656928
    0.483333    1.010363    0.000000    1.86956729
    0.483333    1.019985    0.000000    2.33861224
    0.483333    1.029608    0.000000    3.29425776
    0.483333    1.039230    0.000000    4.76819470
    0.483333    1.048853    0.000000    6.66816904
    0.483333    1.058475    0.000000    8.73480859
    0.483333    1.068098    0.000000   10.83057167
    0.483333    1.077721    0.000000   12.29104913
    0.483333    1.087343    0.000000   12.97697260
    0.483333    1.096966    0.000000   12.92817181
    0.483333    1.106588    0.000000   12.34406559
    0.483333    1.116211    0.000000   11.70216092
    0.483333    1.125833    0.000000   10.95230480
    0.483333    1.135456    0.000000   10.31164192
    0.483333    1.145078    0.000000    9.84183757
    0.483333    1.154701    0.000000    9.64103951
    0.483333    1.164323    0.000000    9.84183757
    0.483333    1.173946    0.000000   10.31164192
    0.483333    1.183568    0.000000   10.95230480
    0.483333    1.193191    0.000000   11.70216092
    0.483333    1.202813    0.000000   12.34406559
    0.483333    1.212436    0.000000   12.92817181
    0.483333    1.222058    0.000000   12.97697260
    0.483333    1.231681    0.000000   12.29104913
    0.483333    1.241303    0.000000   10.83057167
    0.483333    1.250926    0.000000    8.73480859
    0.483333    1.260548    0.000000    6.66816904
    0.483333    1.270171    0.000000    4.76819470
    0.483333    1.279793    0.000000    3.29425776
    0.483333    1.289416    0.000000    2.33861224
    0.483333    1.299038    0.000000    1.86956729
    0.483333    1.308661    0.000000    1.90656928
    0.483333    1.318283    0.000000    2.13908824
    0.483333    1.327906    0.000000    3.33041987
    0.483333    1.337528    0.000000    5.20979532
    0.483333    1.347151    0.000000    8.12631006
    0.483333    1.356773    0.000000   11.40567595
    0.483333    1.366396    0.000000   12.43894953
    0.483333    1.376018    0.000000    9.87593619
    0.483333    1.385641    0.000000    6.13014596
    0.483333    1.395263    0.000000    3.24574335
    0.483333    1.404886    0.000000    1.73129489
    0.483333    1.414508    0.000000    1.02993044
    0.483333    1.424131    0.000000    0.77138181
    0.491667    0.283864    0.000000    0.84970517
    0.491667    0.293486    0.000000    1.02993044
    0.491667    0.303109    0.000000    1.65264324
    0.491667    0.312731    0.000000    3.10857026
    0.491667    0.322354    0.000000    6.35092911
    0.491667    0.331976    0.000000   10.93362334
    0.491667    0.341599    0.000000   12.29110749
    0.491667    0.351221    0.000000    8.60722156
    0.491667    0.360844    0.000000    4.27809696
    0.491667    0.370466    0.000000    1.86431912
    0.491667    0.380089    0.000000    0.87466101
    0.491667    0.389711    0.000000    0.94948517
    0.491667    0.399334    0.000000    1.30679070
    0.491667    0.408956    0.000000    2.84875037
    0.491667    0.418579    0.000000    5.49302363
    0.491667    0.428201    0.000000    9.18006018
    0.491667    0.437824    0.000000   11.91399911
    0.491667    0.447446    0.000000   12.36319413
    0.491667    0.457069    0.000000   10.44643296
    0.491667    0.466691    0.000000    7.64736963
    0.491667    0.476314    0.000000    5.20979532
    0.491667    0.485936    0.000000    3.33041987
    0.491667    0.495559    0.000000    2.13908824
    0.491667    0.505181    0.000000    1.40931755
    0.491667    0.514804    0.000000    0.96303872
    0.491667    0.524426    0.000000    0.65398868
    0.491667    0.534049    0.000000    0.46448739
    0.491667    0.543672    0.000000    0.34577953
    0.491667    0.553294    0.000000    0.00000000
    0.491667    0.562917    0.000000    0.00000000
    0.491667    0.572539    0.000000    0.00000000
    0.491667    0.582162    0.000000    0.00000000
    0.491667    0.591784    0.000000    0.00000000
    0.491667    0.601407    0.000000    0.00000000
    0.491667    0.611029    0.000000    0.34577953
    0.491667    0.620652    0.000000    0.46448739
    0.491667    0.630274    0.000000    0.65398868
    0.491667    0.639897    0.000000    0.96303872
    0.491667    0.649519    0.000000    1.40931755
    0.491667    0.659142    0.000000    2.13908824
    0.491667    0.668764    0.000000    3.33041987
    0.491667    0.678387    0.000000    5.20979532
    0.491667    0.688009    0.000000    7.64736963
    0.491667    0.697632    0.000000   10.44643296
    0.491667    0.707254    0.000000   12.36319413
    0.491667    0.716877    0.000000   11.91399911
    0.491667    0.726499    0.000000    9.18006018
    0.491667    0.736122    0.000000    5.49302363
    0.491667    0.745744    0.000000    2.84875037
    0.491667    0.755367    0.000000    1.30679070
    0.491667    0.764989    0.000000    0.94948517
    0.491667    0.774612    0.000000    0.87466101
    0.491667    0.784234    0.000000    1.86431912
    0.491667    0.793857    0.000000    4.27809696
    0.491667    0.803479    0.000000    8.60722156
    0.491667    0.813102    0.000000   12.29110749
    0.491667    0.822724    0.000000   10.93362334
    0.491667    0.832347    0.000000    6.35092911
    0.491667    0.841969    0.000000    3.10857026
    0.491667    0.851592    0.000000    1.65264324
    0.491667    0.861214    0.000000    1.02993044
    0.491667    0.870837    0.000000    0.84970517
    0.491667    0.880459    0.000000    0.93566289
    0.491667    0.890082    0.000000    1.37001569
    0.491667    0.899704    0.000000    2.27936126
    0.491667    0.909327    0.000000    4.52606248
    0.491667    0.918949    0.000000    8.22248171
    0.491667    0.928572    0.000000   11.91399911
    0.491667    0.938194    0.000000   11.98906204
    0.491667    0.947817    0.000000    8.60722156
    0.491667    0.957439    0.000000    5.01332352
    0.491667    0.967062    0.000000    2.79906079
    0.491667    0.976684    0.000000    1.54806979
    0.491667    0.986307    0.000000    1.32662721
    0.491667    0.995929    0.000000    1.44295433
    0.491667    1.005552    0.000000    2.15233160
    0.491667    1.015174    0.000000    3.10857026
    0.491667    1.024797    0.000000    5.28975747
    0.491667    1.034419    0.000000    7.74278640
    0.491667    1.044042    0.000000   10.31824479
    0.491667    1.053664    0.000000   12.03648209
    0.491667    1.063287    0.000000   12.46226362
    0.491667    1.072909    0.000000   11.56903521
    0.491667    1.082532    0.000000   10.01083300
    0.491667    1.092154    0.000000    8.36680926
    0.491667    1.101777    0.000000    6.94184237
    0.491667    1.111399    0.000000    5.61723960
    0.491667    1.121022    0.000000    4.63543990
    0.491667    1.130644    0.000000    3.94154789
    0.491667    1.140267    0.000000    3.62575100
    0.491667    1.149889    0.000000    3.33041987
    0.491667    1.159512    0.000000    3.33041987
    0.491667    1.169134    0.000000    3.62575100
    0.491667    1.178757    0.000000    3.94154789
    0.491667    1.188379    0.000000    4.63543990
    0.491667    1.198002    0.000000    5.61723960
    0.491667    1.207624    0.000000    6.94184237
    0.491667    1.217247    0.000000    8.36680926
    0.491667    1.226869    0.000000   10.01083300
    0.491667    1.236492    0.000000   11.56903521
    0.491667    1.246114    0.000000   12.46226362
    0.491667    1.255737    0.000000   12.03648209
    0.491667    1.265359    0.000000   10.31824479
    0.491667    1.274982    0.000000    7.74278640
    0.491667    1.284604    0.000000    5.28975747
    0.491667    1.294227    0.000000    3.10857026
    0.491667    1.303849    0.000000    2.15233160
    0.491667    1.313472    0.000000    1.44295433
    0.491667    1.323094    0.000000    1.32662721
    0.491667    1.332717    0.000000    1.54806979
    0.491667    1.342339    0.000000    2.79906079
    0.491667    1.351962    0.000000    5.01332352
    0.491667    1.361584    0.000000    8.60722156
    0.491667    1.371207    0.000000   11.98906204
    0.491667    1.380829    0.000000   11.91399911
    0.491667    1.390452    0.000000    8.22248171
    0.491667    1.400074    0.000000    4.52606248
    0.491667    1.409697    0.000000    2.27936126
    0.491667    1.419319    0.000000    1.37001569
    0.491667    1.428942    0.000000    0.93566289
    0.500000    0.288675    0.000000    0.89168857
    0.500000    0.298298    0.000000    1.02993044
    0.500000    0.307920    0.000000    1.57730394
    0.500000    0.317543    0.000000    2.84875037
    0.500000    0.327165    0.000000    5.49302363
    0.500000    0.336788    0.000000    9.87593619
    0.500000    0.346410    0.000000   12.49500133
    0.500000    0.356033    0.000000   10.23154653
    0.500000    0.365655    0.000000    6.04295217
    0.500000    0.375278    0.000000    3.05506996
    0.500000    0.384900    0.000000    1.47717442
    0.500000    0.394523    0.000000    1.09227533
    0.500000    0.404145    0.000000    1.19241851
    0.500000    0.413768    0.000000    1.65264324
    0.500000    0.423390    0.000000    3.24574335
    0.500000    0.433013    0.000000    5.70096793
    0.500000    0.442635    0.000000    8.94246023
    0.500000    0.452258    0.000000   11.47232175
    0.500000    0.461880    0.000000   12.49968751
    0.500000    0.471503    0.000000   11.56903521
    0.500000    0.481125    0.000000    9.55506496
    0.500000    0.490748    0.000000    7.17467445
    0.500000    0.500370    0.000000    5.20979532
    0.500000    0.509993    0.000000    3.78106816
    0.500000    0.519615    0.000000    2.67807552
    0.500000    0.529238    0.000000    2.04368204
    0.500000    0.538860    0.000000    1.54806979
    0.500000    0.548483    0.000000    1.22288032
    0.500000    0.558105    0.000000    1.05993763
    0.500000    0.567728    0.000000    0.91782882
    0.500000    0.577350    0.000000    0.87466101
    0.500000    0.586973    0.000000    0.91782882
    0.500000    0.596595    0.000000    1.05993763
    0.500000    0.606218    0.000000    1.22288032
    0.500000    0.615840    0.000000    1.54806979
    0.500000    0.625463    0.000000    2.04368204
    0.500000    0.635085    0.000000    2.67807552
    0.500000    0.644708    0.000000    3.78106816
    0.500000    0.654330    0.000000    5.20979532
    0.500000    0.663953    0.000000    7.17467445
    0.500000    0.673575    0.000000    9.55506496
    0.500000    0.683198    0.000000   11.56903521
    0.500000    0.692820    0.000000   12.49968751
    0.500000    0.702443    0.000000   11.47232175
    0.500000    0.712065    0.000000    8.94246023
    0.500000    0.721688    0.000000    5.70096793
    0.500000    0.731310    0.000000    3.24574335
    0.500000    0.740933    0.000000    1.65264324
    0.500000    0.750555    0.000000    1.19241851
    0.500000    0.760178    0.000000    1.09227533
    0.500000    0.769800    0.000000    1.47717442
    0.500000    0.779423    0.000000    3.05506996
    0.500000    0.789045    0.000000    6.04295217
    0.500000    0.798668    0.000000   10.23154653
    0.500000    0.808290    0.000000   12.49500133
    0.500000    0.817913    0.000000    9.87593619
    0.500000    0.827535    0.000000    5.49302363
    0.500000    0.837158    0.000000    2.84875037
    0.500000    0.846780    0.000000    1.57730394
    0.500000    0.856403    0.000000    1.02993044
    0.500000    0.866025    0.000000    0.89168857
    0.500000    0.875648    0.000000    1.02993044
    0.500000    0.885270    0.000000    1.57730394
    0.500000    0.894893    0.000000    2.84875037
    0.500000    0.904515    0.000000    5.49302363
    0.500000    0.914138    0.000000    9.87593619
    0.500000    0.923760    0.000000   12.49500133
    0.500000    0.933383    0.000000   10.23154653
    0.500000    0.943005    0.000000    6.04295217
    0.500000    0.952628    0.000000    3.05506996
    0.500000    0.962250    0.000000    1.47717442
    0.500000    0.971873    0.000000    1.09227533
    0.500000    0.981495    0.000000    1.19241851
    0.500000    0.991118    0.000000    1.65264324
    0.500000    1.000740    0.000000    3.24574335
    0.500000    1.010363    0.000000    5.70096793
    0.500000    1.019985    0.000000    8.94246023
    0.500000    1.029608    0.000000   11.47232175
    0.500000    1.039230    0.000000   12.49968751
    0.500000    1.048853    0.000000   11.56903521
    0.500000    1.058475    0.000000    9.55506496
    0.500000    1.068098    0.000000    7.17467445
    0.500000    1.077720    0.000000    5.20979532
    0.500000    1.087343    0.000000    3.78106816
    0.500000    1.096966    0.000000    2.67807552
    0.500000    1.106588    0.000000    2.04368204
    0.500000    1.116211    0.000000    1.54806979
    0.500000    1.125833    0.000000    1.22288032
    0.500000    1.135456    0.000000    1.05993763
    0.500000    1.145078    0.000000    0.91782882
    0.500000    1.154701    0.000000    0.87466101
    0.500000    1.164323    0.000000    0.91782882
    0.500000    1.173946    0.000000    1.05993763
    0.500000    1.183568    0.000000    1.22288032
    0.500000    1.193191    0.000000    1.54806979
    0.500000    1.202813    0.000000    2.04368204
    0.500000    1.212436    0.000000    2.67807552
    0.500000    1.222058    0.000000    3.78106816
    0.500000    1.231681    0.000000    5.20979532
    0.500000    1.241303    0.000000    7.17467445
    0.500000    1.250926    0.000000    9.55506496
    0.500000    1.260548    0.000000   11.56903521
    0.500000    1.270171    0.000000   12.49968751
    0.500000    1.279793    0.000000   11.47232175
    0.500000    1.289416    0.000000    8.94246023
    0.500000    1.299038    0.000000    5.70096793
    0.500000    1.308661    0.000000    3.24574335
    0.500000    1.318283    0.000000    1.65264324
    0.500000    1.327906    0.000000    1.19241851
    0.500000    1.337528    0.000000    1.09227533
    0.500000    1.347151    0.000000    1.47717442
    0.500000    1.356773    0.000000    3.05506996
    0.500000    1.366396    0.000000    6.04295217
    0.500000    1.376018    0.000000   10.23154653
    0.500000    1.385641    0.000000   12.49500133
    0.500000    1.395263    0.000000    9.87593619
    0.500000    1.404886    0.000000    5.49302363
    0.500000    1.414508    0.000000    2.84875037
    0.500000    1.424131    0.000000    1.57730394
    0.500000    1.433753    0.000000    1.02993044
    0.508333    0.293486    0.000000    0.84970517
    0.508333    0.303109    0.000000    0.93566289
    0.508333    0.312731    0.000000    1.37001569
    0.508333    0.322354    0.000000    2.27936126
    0.508333    0.331976    0.000000    4.52606248
    0.508333    0.341599    0.000000    8.22248171
    0.508333    0.351221    0.000000   11.91399911
    0.508333    0.360844    0.000000   11.98906204
    0.508333    0.370466    0.000000    8.60722156
    0.508333    0.380089    0.000000    5.01332352
    0.508333    0.389711    0.000000    2.79906079
    0.508333    0.399334    0.000000    1.54806979
    0.508333    0.408956    0.000000    1.32662721
    0.508333    0.418579    0.000000    1.44295433
    0.508333    0.428201    0.000000    2.15233160
    0.508333    0.437824    0.000000    3.10857026
    0.508333    0.447446    0.000000    5.28975747
    0.508333    0.457069    0.000000    7.74278640
    0.508333    0.466691    0.000000   10.31824479
    0.508333    0.476314    0.000000   12.03648209
    0.508333    0.485936    0.000000   12.46226362
    0.508333    0.495559    0.000000   11.56903521
    0.508333    0.505181    0.000000   10.01083300
    0.508333    0.514804    0.000000    8.36680926
    0.508333    0.524426    0.000000    6.94184237
    0.508333    0.534049    0.000000    5.61723960
    0.508333    0.543672    0.000000    4.63543990
    0.508333    0.553294    0.000000    3.94154789
    0.508333    0.562917    0.000000    3.62575100
    0.508333    0.572539    0.000000    3.33041987
    0.508333    0.582162    0.000000    3.33041987
    0.508333    0.591784    0.000000    3.62575100
    0.508333    0.601407    0.000000    3.94154789
    0.508333    0.611029    0.000000    4.63543990
    0.508333    0.620652    0.000000    5.61723960
    0.508333    0.630274    0.000000    6.94184237
    0.508333    0.639897    0.000000    8.36680926
    0.508333    0.649519    0.000000   10.01083300
    0.508333    0.659142    0.000000   11.56903521
    0.508333    0.668764    0.000000   12.46226362
    0.508333    0.678387    0.000000   12.03648209
    0.508333    0.688009    0.000000   10.31824479
    0.508333    0.697632    0.000000    7.74278640
    0.508333    0.707254    0.000000    5.28975747
    0.508333    0.716877    0.000000    3.10857026
    0.508333    0.726499    0.000000    2.15233160
    0.508333    0.736122    0.000000    1.44295433
    0.508333    0.745744    0.000000    1.32662721
    0.508333    0.755367    0.000000    1.54806979
    0.508333    0.764989    0.000000    2.79906079
    0.508333    0.774612    0.000000    5.01332352
    0.508333    0.784234    0.000000    8.60722156
    0.508333    0.793857    0.000000   11.98906204
    0.508333    0.803479    0.000000   11.91399911
    0.508333    0.813102    0.000000    8.22248171
    0.508333    0.822724    0.000000    4.52606248
    0.508333    0.832347    0.000000    2.27936126
    0.508333    0.841969    0.000000    1.37001569
    0.508333    0.851592    0.000000    0.93566289
    0.508333    0.861214    0.000000    0.84970517
    0.508333    0.870837    0.000000    1.02993044
    0.508333    0.880459    0.000000    1.65264324
    0.508333    0.890082    0.000000    3.10857026
    0.508333    0.899704    0.000000    6.35092911
    0.508333    0.909327    0.000000   10.93362334
    0.508333    0.918949    0.000000   12.29110749
    0.508333    0.928572    0.000000    8.60722156
    0.508333    0.938194    0.000000    4.27809696
    0.508333    0.947817    0.000000    1.86431912
    0.508333    0.957439    0.000000    0.87466101
    0.508333    0.967062    0.000000    0.94948517
    0.508333    0.976684    0.000000    1.30679070
    0.508333    0.986307    0.000000    2.84875037
    0.508333    0.995929    0.000000    5.49302363
    0.508333    1.005552    0.000000    9.18006018
    0.508333    1.015174    0.000000   11.91399911
    0.508333    1.024797    0.000000   12.36319413
    0.508333    1.034419    0.000000   10.44643296
    0.508333    1.044042    0.000000    7.64736963
    0.508333    1.053664    0.000000    5.20979532
    0.508333    1.063287    0.000000    3.33041987
    0.508333    1.072909    0.000000    2.13908824
    0.508333    1.082532    0.000000    1.40931755
    0.508333    1.092154    0.000000    0.96303872
    0.508333    1.101777    0.000000    0.65398868
    0.508333    1.111399    0.000000    0.46448739
    0.508333    1.121022    0.000000    0.34577953
    0.508333    1.130644    0.000000    0.00000000
    0.508333    1.140267    0.000000    0.00000000
    0.508333    1.149889    0.000000    0.00000000
    0.508333    1.159512    0.000000    0.00000000
    0.508333    1.169134    0.000000    0.00000000
    0.508333    1.178757    0.000000    0.00000000
    0.508333    1.188379    0.000000    0.34577953
    0.508333    1.198002    0.000000    0.46448739
    0.508333    1.207624    0.000000    0.65398868
    0.508333    1.217247    0.000000    0.96303872
    0.508333    1.226869    0.000000    1.40931755
    0.508333    1.236492    0.000000    2.13908824
    0.508333    1.246114    0.000000    3.33041987
    0.508333    1.255737    0.000000    5.20979532
    0.508333    1.265359    0.000000    7.64736963
    0.508333    1.274982    0.000000   10.44643296
    0.508333    1.284604    0.000000   12.36319413
    0.508333    1.294227    0.000000   11.91399911
    0.508333    1.303849    0.000000    9.18006018
    0.508333    1.313472    0.000000    5.49302363
    0.508333    1.323094    0.000000    2.84875037
    0.508333    1.332717    0.000000    1.30679070
    0.508333    1.342339    0.000000    0.94948517
    0.508333    1.351962    0.000000    0.87466101
    0.508333    1.361584    0.000000    1.86431912
    0.508333    1.371207    0.000000    4.27809696
    0.508333    1.380829    0.000000    8.60722156
    0.508333    1.390452    0.000000   12.29110749
    0.508333    1.400074    0.000000   10.93362334
    0.508333    1.409697    0.000000    6.35092911
    0.508333    1.419319    0.000000    3.10857026
    0.508333    1.428942    0.000000    1.65264324
    0.508333    1.438564    0.000000    1.02993044
    0.516667    0.298298    0.000000    0.73488413
    0.516667    0.307920    0.000000    0.77138181
    0.516667    0.317543    0.000000    1.02993044
    0.516667    0.327165    0.000000    1.73129489
    0.516667    0.336788    0.000000    3.24574335
    0.516667    0.346410    0.000000    6.13014596
    0.516667    0.356033    0.000000    9.87593619
    0.516667    0.365655    0.000000   12.43894953
    0.516667    0.375278    0.000000   11.40567595
    0.516667    0.384900    0.000000    8.12631006
    0.516667    0.394523    0.000000    5.20979532
    0.516667    0.404145    0.000000    3.33041987
    0.516667    0.413768    0.000000    2.13908824
    0.516667    0.423390    0.000000    1.90656928
    0.516667    0.433013    0.000000    1.86956729
    0.516667    0.442635    0.000000    2.33861224
    0.516667    0.452258    0.000000    3.29425776
    0.516667    0.461880    0.000000    4.76819470
    0.516667    0.471503    0.000000    6.66816904
    0.516667    0.481125    0.000000    8.73480859
    0.516667    0.490748    0.000000   10.83057167
    0.516667    0.500370    0.000000   12.29104913
    0.516667    0.509993    0.000000   12.97697260
    0.516667    0.519615    0.000000   12.92817181
    0.516667    0.529238    0.000000   12.34406559
    0.516667    0.538860    0.000000   11.70216092
    0.516667    0.548483    0.000000   10.95230480
    0.516667    0.558105    0.000000   10.31164192
    0.516667    0.567728    0.000000    9.84183757
    0.516667    0.577350    0.000000    9.64103951
    0.516667    0.586973    0.000000    9.84183757
    0.516667    0.596595    0.000000   10.31164192
    0.516667    0.606218    0.000000   10.95230480
    0.516667    0.615840    0.000000   11.70216092
    0.516667    0.625463    0.000000   12.34406559
    0.516667    0.635085    0.000000   12.92817181
    0.516667    0.644708    0.000000   12.97697260
    0.516667    0.654330    0.000000   12.29104913
    0.516667    0.663953    0.000000   10.83057167
    0.516667    0.673575    0.000000    8.73480859
    0.516667    0.683198    0.000000    6.66816904
    0.516667    0.692820    0.000000    4.76819470
    0.516667    0.702443    0.000000    3.29425776
    0.516667    0.712065    0.000000    2.33861224
    0.516667    0.721688    0.000000    1.86956729
    0.516667    0.731310    0.000000    1.90656928
    0.516667    0.740933    0.000000    2.13908824
    0.516667    0.750555    0.000000    3.33041987
    0.516667    0.760178    0.000000    5.20979532
    0.516667    0.769800    0.000000    8.12631006
    0.516667    0.779423    0.000000   11.40567595
    0.516667    0.789045    0.000000   12.43894953
    0.516667    0.798668    0.000000    9.87593619
    0.516667    0.808290    0.000000    6.13014596
    0.516667    0.817913    0.000000    3.24574335
    0.516667    0.827535    0.000000    1.73129489
    0.516667    0.837158    0.000000    1.02993044
    0.516667    0.846780    0.000000    0.77138181
    0.516667    0.856403    0.000000    0.73488413
    0.516667    0.866025    0.000000    0.93566289
    0.516667    0.875648    0.000000    1.57730394
    0.516667    0.885270    0.000000    3.10857026
    0.516667    0.894893    0.000000    6.57548639
    0.516667    0.904515    0.000000   11.30256832
    0.516667    0.914138    0.000000   11.86138980
    0.516667    0.923760    0.000000    7.40999731
    0.516667    0.933383    0.000000    3.19028410
    0.516667    0.943005    0.000000    1.34438829
    0.516667    0.952628    0.000000    0.53802308
    0.516667    0.962250    0.000000    0.84970517
    0.516667    0.971873    0.000000    2.08137511
    0.516667    0.981495    0.000000    4.52606248
    0.516667    0.991118    0.000000    8.22248171
    0.516667    1.000740    0.000000   11.63127433
    0.516667    1.010363    0.000000   12.29110749
    0.516667    1.019985    0.000000   10.01083300
    0.516667    1.029608    0.000000    6.71190506
    0.516667    1.039230    0.000000    4.10721949
    0.516667    1.048853    0.000000    2.34194334
    0.516667    1.058475    0.000000    1.40931755
    0.516667    1.068098    0.000000    0.83345057
    0.516667    1.077721    0.000000    0.51232688
    0.516667    1.087343    0.000000    0.00000000
    0.516667    1.096966    0.000000    0.00000000
    0.516667    1.106588    0.000000    0.00000000
    0.516667    1.116211    0.000000    0.00000000
    0.516667    1.125833    0.000000    0.00000000
    0.516667    1.135456    0.000000    0.00000000
    0.516667    1.145078    0.000000    0.00000000
    0.516667    1.154701    0.000000    0.00000000
    0.516667    1.164323    0.000000    0.00000000
    0.516667    1.173946    0.000000    0.00000000
    0.516667    1.183568    0.000000    0.00000000
    0.516667    1.193191    0.000000    0.00000000
    0.516667    1.202813    0.000000    0.00000000
    0.516667    1.212436    0.000000    0.00000000
    0.516667    1.222058    0.000000    0.00000000
    0.516667    1.231681    0.000000    0.51232688
    0.516667    1.241303    0.000000    0.83345057
    0.516667    1.250926    0.000000    1.40931755
    0.516667    1.260548    0.000000    2.34194334
    0.516667    1.270171    0.000000    4.10721949
    0.516667    1.279793    0.000000    6.71190506
    0.516667    1.289416    0.000000   10.01083300
    0.516667    1.299038    0.000000   12.29110749
    0.516667    1.308661    0.000000   11.63127433
    0.516667    1.318283    0.000000    8.22248171
    0.516667    1.327906    0.000000    4.52606248
    0.516667    1.337528    0.000000    2.08137511
    0.516667    1.347151    0.000000    0.84970517
    0.516667    1.356773    0.000000    0.53802308
    0.516667    1.366396    0.000000    1.34438829
    0.516667    1.376018    0.000000    3.19028410
    0.516667    1.385641    0.000000    7.40999731
    0.516667    1.395263    0.000000   11.86138980
    0.516667    1.404886    0.000000   11.30256832
    0.516667    1.414508    0.000000    6.57548639
    0.516667    1.424131    0.000000    3.10857026
    0.516667    1.433753    0.000000    1.57730394
    0.516667    1.443376    0.000000    0.93566289
    0.525000    0.303109    0.000000    0.54865069
    0.525000    0.312731    0.000000    0.54865069
    0.525000    0.322354    0.000000    0.70006186
    0.525000    0.331976    0.000000    1.13322809
    0.525000    0.341599    0.000000    2.08137511
    0.525000    0.351221    0.000000    3.84463858
    0.525000    0.360844    0.000000    7.03464962
    0.525000    0.370466    0.000000   10.53057790
    0.525000    0.380089    0.000000   12.43894953
    0.525000    0.389711    0.000000   11.56903521
    0.525000    0.399334    0.000000    9.08526061
    0.525000    0.408956    0.000000    6.71190506
    0.525000    0.418579    0.000000    4.82184291
    0.525000    0.428201    0.000000    3.62575100
    0.525000    0.437824    0.000000    3.16953793
    0.525000    0.447446    0.000000    2.93853123
    0.525000    0.457069    0.000000    3.14063251
    0.525000    0.466691    0.000000    3.59843276
    0.525000    0.476314    0.000000    4.59838551
    0.525000    0.485936    0.000000    5.89597535
    0.525000    0.495559    0.000000    7.46148158
    0.525000    0.505181    0.000000    9.12684281
    0.525000    0.514804    0.000000   10.56457676
    0.525000    0.524426    0.000000   12.01767409
    0.525000    0.534049    0.000000   13.16688744
    0.525000    0.543671    0.000000   13.86613114
    0.525000    0.553294    0.000000   14.28450988
    0.525000    0.562917    0.000000   14.57803776
    0.525000    0.572539    0.000000   14.61380987
    0.525000    0.582162    0.000000   14.61380987
    0.525000    0.591784    0.000000   14.57803776
    0.525000    0.601407    0.000000   14.28450988
    0.525000    0.611029    0.000000   13.86613114
    0.525000    0.620652    0.000000   13.16688744
    0.525000    0.630274    0.000000   12.01767409
    0.525000    0.639897    0.000000   10.56457676
